S		11012	2020	EJECUCIONDEGASTOS
D	2.1.01.02.11	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	9741532.00	0.00	9741532.00	0.00	9741532.00	0.00	0.00	0.00	9741532.00
D	2.1.01.02.98	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	7467368.00	0.00	7467368.00	0.00	7467368.00	0.00	0.00	0.00	7467368.00
D	2.1.01.02.98	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	4945178.00	0.00	4945178.00	0.00	4945178.00	0.00	0.00	0.00	4945178.00
D	2.1.01.03.01.01.01.01	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	386960.00	0.00	386960.00	0.00	386960.00	0.00	0.00	0.00	386960.00
D	2.1.01.03.01.01.03.01	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	856900.00	0.00	856900.00	0.00	856900.00	0.00	0.00	0.00	856900.00
D	2.1.01.03.01.01.03.01	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	1400700.00	0.00	1400700.00	0.00	1400700.00	0.00	0.00	0.00	1400700.00
D	2.1.01.03.01.03.03	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	1556900.00	0.00	1556900.00	0.00	1556900.00	0.00	0.00	0.00	1556900.00
D	2.1.01.03.01.03.03	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	1829200.00	0.00	1829200.00	0.00	1829200.00	0.00	0.00	0.00	1829200.00
D	2.1.01.03.01.03.09	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	32420528.00	0.00	32420528.00	0.00	32420528.00	0.00	0.00	0.00	32420528.00
D	2.1.01.03.01.03.09	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	30562.00	0.00	30562.00	0.00	30562.00	0.00	0.00	0.00	30562.00
D	2.1.01.03.03.01.01	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	632771825.00	0.00	632771825.00	0.00	509986103.00	0.00	0.00	0.00	632771825.00
D	2.1.01.03.03.01.03	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	128892526.00	0.00	128892526.00	0.00	128892526.00	0.00	0.00	0.00	128892526.00
D	2.1.01.03.03.01.03	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	133206151.00	0.00	133206151.00	0.00	133206151.00	0.00	0.00	0.00	133206151.00
D	2.1.01.03.03.01.05	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	3129466.00	0.00	3129466.00	0.00	3129466.00	0.00	0.00	0.00	3129466.00
D	2.1.01.03.03.01.05	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	2351512.00	0.00	2351512.00	0.00	2351512.00	0.00	0.00	0.00	2351512.00
D	2.1.01.03.03.03	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	84648474.00	0.00	84648474.00	0.00	84648474.00	0.00	0.00	0.00	84648474.00
D	2.1.01.03.03.03	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	16074629.00	0.00	16074629.00	0.00	16074629.00	0.00	0.00	0.00	16074629.00
D	2.1.01.93	1	00	20	024	021	7016	0.00	0.00	0.00	110000006807700	0.00	189231658.00	0.00	189231658.00	0.00	170954398.00	0.00	0.00	0.00	189231658.00
D	2.1.02.01.01	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	35644536.00	0.00	35644536.00	0.00	35644536.00	0.00	0.00	0.00	35644536.00
D	2.1.02.01.01	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	17876978.00	0.00	17876978.00	0.00	17876978.00	0.00	0.00	0.00	17876978.00
D	2.1.02.01.03	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	30103676.00	0.00	30103676.00	0.00	30103676.00	0.00	0.00	0.00	30103676.00
D	2.1.02.01.03	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	13116150.00	0.00	13116150.00	0.00	13116150.00	0.00	0.00	0.00	13116150.00
D	2.1.02.01.05	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	63234421.00	0.00	63234421.00	0.00	63234421.00	0.00	0.00	0.00	63234421.00
D	2.1.02.01.05	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	68687950.00	0.00	68687950.00	0.00	68687950.00	0.00	0.00	0.00	68687950.00
D	2.1.02.01.98	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	54776327.00	0.00	54776327.00	0.00	54701327.00	0.00	0.00	0.00	54776327.00
D	2.1.02.01.98	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	41928356.00	0.00	41928356.00	0.00	35438356.00	0.00	0.00	0.00	41928356.00
D	2.1.02.02.01	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	6122240.00	0.00	6122240.00	0.00	6122240.00	0.00	0.00	0.00	6122240.00
D	2.1.02.02.01	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	5940220.00	0.00	5940220.00	0.00	5940220.00	0.00	0.00	0.00	5940220.00
D	2.1.02.02.03	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	4067994.00	0.00	4067994.00	0.00	4067994.00	0.00	0.00	0.00	4067994.00
D	2.1.02.02.03	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	343299.00	0.00	343299.00	0.00	343299.00	0.00	0.00	0.00	343299.00
D	2.1.02.02.05	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	11450180.00	0.00	11450180.00	0.00	10229830.00	0.00	0.00	0.00	11450180.00
D	2.1.02.02.05	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	6254730.00	0.00	6254730.00	0.00	4836120.00	0.00	0.00	0.00	6254730.00
D	2.1.02.02.07	1	00	20	024	022	7016	0.00	0.00	0.00	110000006807700	0.00	29810030.00	0.00	29810030.00	0.00	29810030.00	0.00	0.00	0.00	29810030.00
D	2.1.02.02.07	1	00	20	024	024	7016	0.00	0.00	0.00	110000006807700	0.00	19108000.00	0.00	19108000.00	0.00	19108000.00	0.00	0.00	0.00	19108000.00
